,wassertemp_q0.01,wassertemp_q0.05,wassertemp_q0.25,wassertemp_q0.5,wassertemp_q0.75,wassertemp_q0.95,wassertemp_q0.99,airtemp_96_q0.01,airtemp_96_q0.05,airtemp_96_q0.25,airtemp_96_q0.5,airtemp_96_q0.75,airtemp_96_q0.95,airtemp_96_q0.99,pressure_96_q0.01,pressure_96_q0.05,pressure_96_q0.25,pressure_96_q0.5,pressure_96_q0.75,pressure_96_q0.95,pressure_96_q0.99
2026-07-02 03:00,16.129734,17.034552,18.090569,18.754023,19.417479,20.473495,21.378313,10.728551,13.659413,16.375673,17.882954,19.390236,22.106495,25.03736,1016.591,1018.298,1020.0793,1021.13403,1022.18884,1023.9701,1025.6771
2026-07-02 04:00,15.914856,16.820366,17.865444,18.518208,19.17097,20.21605,21.12156,10.085031,13.226883,16.029701,17.552063,19.074425,21.877243,25.019098,1016.5885,1018.33386,1020.16187,1021.2464,1022.331,1024.159,1025.9044
2026-07-02 05:00,15.773155,16.654573,17.667263,18.298307,18.929352,19.942041,20.82346,9.39304,12.832115,15.764994,17.317692,18.870388,21.803267,25.242344,1016.3027,1018.16675,1020.1108,1021.26154,1022.41223,1024.3562,1026.2203
2026-07-02 06:00,15.59696,16.47342,17.47813,18.103462,18.728794,19.733507,20.609966,9.591625,12.990289,15.957195,17.549004,19.14081,22.107716,25.506382,1016.0714,1018.0214,1020.0574,1021.2632,1022.46906,1024.505,1026.4551
2026-07-02 07:00,15.441023,16.314863,17.312122,17.93137,18.550617,19.547876,20.421717,10.337167,13.56839,16.525616,18.155125,19.784632,22.741858,25.973082,1015.6727,1017.7516,1019.9075,1021.17975,1022.452,1024.6079,1026.6868
2026-07-02 08:00,15.39606,16.250206,17.224592,17.829508,18.434423,19.408812,20.262959,11.085065,14.312365,17.409845,19.162342,20.91484,24.012321,27.239622,1015.2564,1017.452,1019.7223,1021.06,1022.39777,1024.6681,1026.8636
2026-07-02 09:00,15.367665,16.217224,17.181566,17.778683,18.3758,19.340141,20.189701,12.296186,15.421532,18.574938,20.408564,22.242191,25.395597,28.520945,1014.8394,1017.12244,1019.5026,1020.9114,1022.32007,1024.7003,1026.9833
2026-07-02 10:00,15.36221,16.203026,17.153072,17.739925,18.326778,19.276827,20.117643,13.310171,16.486572,19.833483,21.825674,23.817867,27.164778,30.341179,1014.4377,1016.80945,1019.28656,1020.754,1022.2215,1024.6986,1027.0703
2026-07-02 11:00,15.400999,16.245087,17.193727,17.77806,18.362392,19.311033,20.15512,14.155932,17.464773,21.065987,23.246897,25.427809,29.029022,32.337864,1014.0417,1016.4714,1019.0353,1020.5626,1022.0899,1024.6538,1027.0835
2026-07-02 12:00,15.435744,16.289536,17.253805,17.849297,18.444788,19.409058,20.26285,14.712291,18.208279,22.124973,24.533543,26.94211,30.858805,34.354794,1013.5743,1016.096,1018.76324,1020.3542,1021.94507,1024.6123,1027.134
2026-07-02 13:00,15.45163,16.342758,17.33859,17.950157,18.561724,19.557556,20.448687,15.2006445,18.855818,23.028858,25.620626,28.212395,32.385433,36.040607,1013.14484,1015.74115,1018.50085,1020.1512,1021.8016,1024.5613,1027.1576
2026-07-02 14:00,15.50461,16.410393,17.431751,18.061972,18.692194,19.713552,20.619335,15.303677,19.09633,23.498129,26.255575,29.013023,33.41482,37.20748,1012.7458,1015.3897,1018.22766,1019.9337,1021.6397,1024.4777,1027.1216
2026-07-02 15:00,15.501526,16.445871,17.514526,18.175173,18.83582,19.904476,20.848822,15.507592,19.311201,23.766565,26.570992,29.375416,33.83078,37.63439,1012.2527,1014.98016,1017.9138,1019.6793,1021.4449,1024.3785,1027.106
2026-07-02 16:00,15.567362,16.527603,17.618616,18.294506,18.970396,20.061407,21.02165,15.442533,19.22206,23.673096,26.48265,29.292206,33.743244,37.522774,1011.9097,1014.68,1017.6809,1019.4938,1021.30664,1024.3076,1027.0779
2026-07-02 17:00,15.6183195,16.599262,17.716604,18.40972,19.102835,20.220177,21.201118,15.191955,18.932642,23.32393,26.091185,28.858438,33.249725,36.990417,1011.64966,1014.4701,1017.52264,1019.3658,1021.2089,1024.2615,1027.0819
2026-07-02 18:00,15.6638565,16.649998,17.779327,18.481853,19.184381,20.31371,21.299852,14.860173,18.504723,22.787611,25.488014,28.18842,32.47131,36.115856,1011.5021,1014.34406,1017.43646,1019.30896,1021.1815,1024.2739,1027.1158
2026-07-02 19:00,15.713989,16.702736,17.841326,18.551666,19.262009,20.400599,21.389345,14.445135,18.023952,22.22153,24.865507,27.509483,31.707064,35.28588,1011.41956,1014.2872,1017.39954,1019.2817,1021.16376,1024.2761,1027.1438
2026-07-02 20:00,15.68185,16.690699,17.850557,18.573555,19.296553,20.456411,21.46526,13.978862,17.516502,21.57523,24.102484,26.629738,30.688461,34.226105,1011.4501,1014.36707,1017.52966,1019.4411,1021.3525,1024.5151,1027.4321
2026-07-02 21:00,15.617048,16.641678,17.820072,18.554752,19.28943,20.467825,21.492458,13.39065,16.836597,20.752388,23.178423,25.604458,29.520248,32.966198,1011.6088,1014.5195,1017.6961,1019.6227,1021.5493,1024.726,1027.6366
2026-07-02 22:00,15.468054,16.5205,17.737137,18.497704,19.25827,20.474907,21.527353,12.819896,16.15296,19.916424,22.240297,24.56417,28.327635,31.6607,1011.76587,1014.7081,1017.92004,1019.86835,1021.8166,1025.0284,1027.9708
2026-07-02 23:00,15.366436,16.431116,17.66038,18.428345,19.19631,20.425571,21.490253,12.255999,15.525814,19.142336,21.351282,23.560228,27.176748,30.446568,1012.0492,1014.9852,1018.19696,1020.1473,1022.0976,1025.3093,1028.2454
2026-07-03 00:00,15.284979,16.344826,17.570564,18.337002,19.10344,20.329178,21.389025,11.735806,14.978643,18.48145,20.594261,22.707071,26.209877,29.452717,1012.23456,1015.1966,1018.43646,1020.40375,1022.37103,1025.611,1028.5729
2026-07-03 01:00,15.124349,16.187897,17.420622,18.192312,18.964,20.196728,21.260277,11.074804,14.373837,17.824623,19.870594,21.916565,25.36735,28.666384,1012.41754,1015.4146,1018.6841,1020.6665,1022.6489,1025.9183,1028.9154
2026-07-03 02:00,14.978661,16.043003,17.276985,18.049572,18.822159,20.05614,21.120483,10.402047,13.81651,17.272394,19.285309,21.298225,24.75411,28.168573,1012.5403,1015.5616,1018.8643,1020.8692,1022.874,1026.1768,1029.1981
2026-07-03 03:00,14.895812,15.943976,17.162159,17.925821,18.689484,19.907667,20.955833,9.848595,13.355538,16.825396,18.821636,20.817879,24.287733,27.794682,1012.645,1015.69055,1019.01404,1021.0296,1023.04517,1026.3687,1029.4142
2026-07-03 04:00,14.784256,15.821756,17.023682,17.775892,18.528103,19.73003,20.767529,9.248889,12.910225,16.45701,18.473984,20.49096,24.037743,27.699081,1012.6274,1015.69745,1019.0379,1021.0606,1023.0833,1026.4237,1029.4938
2026-07-03 05:00,14.642103,15.681187,16.8739,17.616753,18.359608,19.552319,20.591404,9.203749,12.827213,16.365093,18.385736,20.406378,23.944258,27.567724,1012.5187,1015.6353,1019.0361,1021.0984,1023.1607,1026.5614,1029.6781
2026-07-03 06:00,14.41252,15.477207,16.700731,17.463242,18.225752,19.449276,20.513964,9.336123,12.955403,16.549025,18.620443,20.691862,24.285482,27.904766,1012.3769,1015.5346,1018.9734,1021.0566,1023.1397,1026.5785,1029.7362
2026-07-03 07:00,14.295305,15.375107,16.615515,17.388386,18.161259,19.401665,20.481468,9.629814,13.274604,16.964447,19.1139,21.26335,24.953194,28.597984,1012.1415,1015.35004,1018.83966,1020.95215,1023.0647,1026.5543,1029.7628
2026-07-03 08:00,14.239823,15.31786,16.555069,17.32557,18.09607,19.333279,20.411316,10.033145,13.81502,17.753826,20.083735,22.413643,26.352448,30.134327,1011.9133,1015.1533,1018.6963,1020.8472,1022.99817,1026.5411,1029.7811
2026-07-03 09:00,14.180309,15.282697,16.539799,17.320072,18.100344,19.357445,20.459835,10.811543,14.636722,18.746056,21.21751,23.688963,27.798296,31.623478,1011.6226,1014.9116,1018.5002,1020.6762,1022.8523,1026.4408,1029.7299
2026-07-03 10:00,14.187291,15.293886,16.560257,17.347742,18.135227,19.401596,20.508192,11.464142,15.480777,19.907255,22.60575,25.304245,29.730722,33.74736,1011.2987,1014.6193,1018.26886,1020.4905,1022.71204,1026.3616,1029.6823
2026-07-03 11:00,14.203293,15.32489,16.611103,17.411798,18.212494,19.498705,20.620304,11.926937,16.191412,20.980854,23.929937,26.87902,31.66846,35.93294,1010.9848,1014.34656,1018.0456,1020.2988,1022.552,1026.2511,1029.6128
2026-07-03 12:00,14.332581,15.439875,16.712984,17.506596,18.300209,19.573317,20.680613,12.55286,16.99752,22.0865,25.251892,28.417284,33.506264,37.950924,1010.65955,1014.0626,1017.8126,1020.09863,1022.38464,1026.1346,1029.5377
2026-07-03 13:00,14.376344,15.511679,16.814556,17.625925,18.437292,19.74017,20.875505,12.764122,17.41446,22.827961,26.2245,29.621042,35.034542,39.684883,1010.1808,1013.6692,1017.50305,1019.8369,1022.1707,1026.0046,1029.4929
2026-07-03 14:00,14.467554,15.620005,16.946056,17.773006,18.599958,19.926008,21.07846,13.0723095,17.8082,23.37676,26.888838,30.400915,35.969475,40.705368,1009.857,1013.37195,1017.26666,1019.64777,1022.02893,1025.9236,1029.4386
2026-07-03 15:00,14.612715,15.768177,17.096502,17.924482,18.752464,20.08079,21.23625,13.165938,17.982315,23.648577,27.223282,30.797987,36.46425,41.280632,1009.38495,1012.98193,1016.9612,1019.3919,1021.82263,1025.8019,1029.3989
2026-07-03 16:00,14.7320175,15.89673,17.23691,18.07268,18.908447,20.248627,21.413342,13.154542,17.946304,23.608652,27.18912,30.769585,36.43193,41.223694,1009.05457,1012.6948,1016.73883,1019.2146,1021.6903,1025.7343,1029.3746
2026-07-03 17:00,14.8121395,16.000149,17.367527,18.22038,19.073235,20.44061,21.628622,13.158106,17.83448,23.350811,26.835777,30.320744,35.83707,40.513447,1008.7487,1012.45245,1016.5391,1019.03204,1021.52496,1025.6116,1029.3154
2026-07-03 18:00,14.907362,16.112307,17.49701,18.359968,19.222927,20.60763,21.812572,13.032976,17.582045,22.927954,26.298624,29.669294,35.0152,39.564278,1008.67944,1012.3581,1016.456,1018.96844,1021.48083,1025.5787,1029.2574
2026-07-03 19:00,14.916931,16.148624,17.564144,18.446333,19.328522,20.744041,21.975737,12.885911,17.24061,22.333216,25.536053,28.738888,33.831497,38.1862,1008.54926,1012.2826,1016.42975,1018.9686,1021.5075,1025.6547,1029.388
2026-07-03 20:00,14.989769,16.216412,17.625902,18.504255,19.38261,20.792099,22.018744,12.664381,16.830029,21.704725,24.77155,27.838371,32.71307,36.87872,1008.5468,1012.3127,1016.48047,1019.027,1021.57355,1025.7413,1029.5072
2026-07-03 21:00,14.954699,16.197084,17.628445,18.521664,19.414885,20.846243,22.08863,12.434874,16.401787,21.012112,23.902239,26.792366,31.402687,35.369606,1008.65753,1012.45654,1016.66394,1019.2356,1021.8072,1026.0146,1029.8136
2026-07-03 22:00,14.916639,16.15569,17.592014,18.491215,19.390413,20.826738,22.065788,12.181905,15.944344,20.296337,23.01778,25.739222,30.091217,33.853657,1008.8704,1012.68866,1016.91077,1019.4894,1022.06793,1026.29,1030.1083
2026-07-03 23:00,14.807352,16.053898,17.499187,18.40409,19.308994,20.754284,22.000832,11.663179,15.303414,19.47298,22.067017,24.661053,28.830616,32.470856,1009.0251,1012.907,1017.181,1019.78534,1022.38965,1026.6637,1030.5455
2026-07-04 00:00,14.680229,15.929777,17.38001,18.288486,19.196964,20.647198,21.896748,11.178661,14.741156,18.752224,21.225283,23.698341,27.70941,31.27191,1009.3426,1013.22144,1017.4898,1020.08997,1022.69006,1026.9585,1030.8373
2026-07-04 01:00,14.576319,15.843338,17.304626,18.21703,19.12943,20.590721,21.85774,10.767681,14.258687,18.129082,20.496077,22.863073,26.733467,30.224474,1009.6002,1013.4688,1017.731,1020.32904,1022.92706,1027.1893,1031.0579
2026-07-04 02:00,14.406452,15.693184,17.175264,18.100014,19.024765,20.506845,21.79358,10.124903,13.653151,17.474442,19.782629,22.090818,25.91211,29.44036,1009.78766,1013.68286,1017.9606,1020.56354,1023.1665,1027.4442,1031.3394
2026-07-04 03:00,14.311267,15.58816,17.059786,17.978298,18.89681,20.368437,21.64533,9.7606735,13.227103,16.958763,19.205559,21.452354,25.184013,28.650446,1009.82776,1013.7604,1018.07025,1020.68994,1023.30963,1027.6195,1031.5521
2026-07-04 04:00,14.20858,15.488016,16.950014,17.858444,18.766872,20.22887,21.508308,9.301142,12.85865,16.627068,18.876532,21.125996,24.894411,28.451921,1009.89246,1013.84894,1018.1884,1020.8272,1023.46606,1027.8055,1031.7621
2026-07-04 05:00,14.078005,15.358974,16.830004,17.74642,18.662838,20.133865,21.414837,8.950702,12.617635,16.47348,18.766079,21.058676,24.914522,28.581459,1009.8681,1013.8294,1018.1826,1020.83246,1023.4823,1027.8354,1031.7969
2026-07-04 06:00,14.018221,15.2938595,16.752932,17.660002,18.567072,20.026144,21.301785,8.82591,12.636692,16.635666,19.010777,21.385887,25.38486,29.195644,1009.86053,1013.8365,1018.1955,1020.8456,1023.49567,1027.8546,1031.8306
2026-07-04 07:00,13.99181,15.258511,16.702442,17.598503,18.494564,19.938496,21.205196,9.096684,12.986694,17.122837,19.596775,22.070715,26.206856,30.09687,1009.6731,1013.69226,1018.09534,1020.7712,1023.44696,1027.8501,1031.8693
2026-07-04 08:00,13.993373,15.254892,16.681942,17.563976,18.44601,19.873062,21.13458,9.467079,13.514112,17.861296,20.475647,23.089998,27.437181,31.484217,1009.56464,1013.5958,1018.0088,1020.6896,1023.3703,1027.7833,1031.8145
2026-07-04 09:00,13.967712,15.234534,16.668915,17.555908,18.442904,19.877283,21.144106,10.251355,14.363475,18.875648,21.620104,24.36456,28.876732,32.988853,1009.2721,1013.3608,1017.83527,1020.553,1023.2707,1027.7452,1031.8339
2026-07-04 10:00,13.938509,15.2298355,16.68658,17.585663,18.484745,19.941488,21.232817,11.029358,15.312848,20.10536,23.050426,25.995491,30.788002,35.071495,1009.0331,1013.1478,1017.6542,1020.3923,1023.1304,1027.6367,1031.7513
2026-07-04 11:00,14.013686,15.291723,16.738148,17.632381,18.526615,19.97304,21.251078,11.6333475,16.106213,21.208588,24.376179,27.543768,32.646145,37.11901,1008.8546,1012.9891,1017.49817,1020.2319,1022.9656,1027.4746,1031.6091
2026-07-04 12:00,14.153316,15.424944,16.850739,17.727898,18.605057,20.030851,21.302479,12.169505,16.865246,22.270794,25.642601,29.014408,34.419956,39.1157,1008.6748,1012.7984,1017.30524,1020.0407,1022.7762,1027.2831,1031.4066
2026-07-04 13:00,14.244552,15.531821,16.981127,17.874691,18.768255,20.21756,21.504831,12.552313,17.407976,23.086643,26.658123,30.229603,35.908268,40.763935,1008.3225,1012.47687,1017.0175,1019.77356,1022.52954,1027.0702,1031.2246
2026-07-04 14:00,14.327896,15.640295,17.113089,18.019577,18.926065,20.398859,21.711258,12.923032,17.87286,23.707462,27.39209,31.076717,36.911324,41.861153,1007.9888,1012.21967,1016.8152,1019.59534,1022.3755,1026.971,1031.2019
2026-07-04 15:00,14.428223,15.74598,17.232916,18.150753,19.06859,20.555525,21.873283,13.034679,18.041058,23.970842,27.724972,31.4791,37.408886,42.41526,1007.7883,1012.02277,1016.5989,1019.3598,1022.12067,1026.6968,1030.9313
2026-07-04 16:00,14.527014,15.863033,17.368391,18.29689,19.22539,20.730745,22.066767,13.126331,18.074486,23.943703,27.662241,31.38078,37.25,42.19816,1007.66156,1011.85315,1016.41364,1019.175,1021.93634,1026.4968,1030.6885
2026-07-04 17:00,14.552817,15.916866,17.459743,18.413317,19.366888,20.909765,22.273815,12.995638,17.86231,23.633955,27.29037,30.946787,36.718433,41.58511,1007.45105,1011.6838,1016.2656,1019.0324,1021.7992,1026.381,1030.6138
2026-07-04 18:00,14.6385,16.01364,17.573833,18.53966,19.505486,21.065678,22.440819,12.877038,17.576885,23.128864,26.638968,30.14907,35.70105,40.400898,1007.4368,1011.65765,1016.2116,1018.9568,1021.70197,1026.2559,1030.4767
2026-07-04 19:00,14.642023,16.038477,17.625223,18.608261,19.591297,21.178043,22.574497,12.7154455,17.19376,22.484537,25.829662,29.174786,34.46556,38.94388,1007.34204,1011.5925,1016.18066,1018.94714,1021.7136,1026.3018,1030.5522
2026-07-04 20:00,14.636368,16.062529,17.681705,18.684404,19.687101,21.306278,22.732439,12.344966,16.68444,21.784405,25.000122,28.21584,33.315804,37.65528,1007.3856,1011.68195,1016.29816,1019.0747,1021.85126,1026.4675,1030.7638
2026-07-04 21:00,14.60157,16.044994,17.687878,18.706589,19.7253,21.368181,22.811607,12.052097,16.156162,20.970467,24.003119,27.03577,31.85007,35.95414,1007.57446,1011.88654,1016.4866,1019.24274,1021.99896,1026.599,1030.9111
2026-07-04 22:00,14.524796,15.982275,17.63502,18.657856,19.680693,21.333437,22.79092,11.691456,15.640698,20.208813,23.06542,25.922028,30.490143,34.439384,1007.72614,1012.10754,1016.7381,1019.49884,1022.2596,1026.8901,1031.2716
2026-07-04 23:00,14.491751,15.9494095,17.591137,18.603527,19.615917,21.25764,22.715303,11.138714,14.983636,19.378458,22.109646,24.840832,29.235653,33.08058,1007.9849,1012.36786,1017.0042,1019.7697,1022.5353,1027.1716,1031.5546
2026-07-05 00:00,14.340401,15.810217,17.457273,18.470247,19.483221,21.13028,22.600096,10.616745,14.379737,18.61274,21.221401,23.830063,28.063065,31.826057,1008.2204,1012.62164,1017.26685,1020.0343,1022.80176,1027.447,1031.8483
2026-07-05 01:00,14.245342,15.714925,17.361797,18.374681,19.387568,21.03444,22.504023,10.199385,13.895504,17.961979,20.438824,22.915667,26.982141,30.678265,1008.4899,1012.8725,1017.5041,1020.26544,1023.0268,1027.6584,1032.041
2026-07-05 02:00,14.134136,15.604783,17.244022,18.249367,19.25471,20.89395,22.364595,9.635705,13.34997,17.359272,19.776718,22.194164,26.203466,29.917732,1008.69086,1013.1124,1017.7487,1020.5013,1023.2538,1027.8901,1032.3116
2026-07-05 03:00,13.978985,15.456678,17.087093,18.081663,19.076233,20.706646,22.18434,9.078025,12.833563,16.829409,19.220293,21.611177,25.607021,29.362562,1008.78284,1013.2332,1017.89276,1020.6568,1023.4209,1028.0804,1032.5308
2026-07-05 04:00,13.85725,15.332962,16.949036,17.930954,18.912872,20.528946,22.004658,8.566571,12.407658,16.427673,18.811857,21.196041,25.216055,29.057146,1008.87115,1013.3378,1018.0104,1020.7808,1023.55133,1028.2239,1032.6906
2026-07-05 05:00,13.654888,15.161688,16.801651,17.794827,18.788004,20.427967,21.934769,8.225765,12.138741,16.236198,18.667017,21.097836,25.195293,29.108273,1008.87836,1013.37274,1018.04175,1020.7998,1023.5579,1028.2269,1032.7213
2026-07-05 06:00,13.589283,15.086211,16.714565,17.700436,18.686304,20.31466,21.811588,8.04491,12.072696,16.303608,18.817816,21.332024,25.562933,29.590723,1008.8231,1013.3305,1018.0207,1020.79364,1023.56665,1028.2568,1032.7643
2026-07-05 07:00,13.448261,14.973314,16.622622,17.618086,18.61355,20.262857,21.787912,8.177933,12.278371,16.65201,19.272411,21.89281,26.26645,30.36689,1008.79297,1013.3021,1017.9755,1020.7328,1023.49005,1028.1635,1032.6726
2026-07-05 08:00,13.324207,14.885365,16.561932,17.570082,18.57823,20.254797,21.815956,8.76222,12.919061,17.435844,20.168865,22.901886,27.418669,31.575514,1008.68146,1013.22473,1017.9066,1020.66034,1023.41406,1028.096,1032.6393
2026-07-05 09:00,13.329341,14.873438,16.542934,17.550457,18.557978,20.227476,21.771574,9.164237,13.506011,18.302177,21.229713,24.157251,28.953417,33.295193,1008.53064,1013.0622,1017.7576,1020.52747,1023.2973,1027.9927,1032.5243
2026-07-05 10:00,13.309142,14.867016,16.554943,17.574722,18.5945,20.282427,21.840302,9.768203,14.313728,19.433943,22.591614,25.749285,30.8695,35.415024,1008.3003,1012.8535,1017.5693,1020.3504,1023.13153,1027.8473,1032.4005
2026-07-05 11:00,13.2775135,14.871128,16.588133,17.62239,18.65665,20.373655,21.96727,10.352512,15.131987,20.593884,23.987837,27.381792,32.84369,37.62317,1008.1217,1012.6825,1017.4006,1020.18134,1022.96204,1027.6802,1032.241
2026-07-05 12:00,13.34047,14.929555,16.660273,17.708796,18.757318,20.488037,22.077122,11.067838,15.980081,21.724674,25.33754,28.950403,34.694996,39.607243,1007.9708,1012.53217,1017.2175,1019.96844,1022.7194,1027.4048,1031.9661
